Filename,Category,Description
batch1-0782.jpg,Technology,"seller: bradford and sons 478 willis trace apt. 544 changhaven, va 74688 items no. description qty 1. nec pc engine interface unit 4,00 ifu-30 cd rom console pi-tgoo1 tested japan summary vat [%] 10% total 06/12/2014 client: sellers plc 18791 jennifer heights millerview, tn 07807 um net price net worth vat [%] each 159,99 639,96 10% net worth vat 639,96 64,00 $ 639,96 $ 64,00 gross worth 703,96 gross worth 703,96 $ 703,96"
batch1-0783.jpg,Clothing & Apparel,"seller: client: baker inc mitchell, hill and 8498 baldwin bypass apt. 995 zacharymouth, ne 79246 items no. description qty um ils fashionnova “forecasting you” 5,00 each maxi dress taupe sz m 2: leopard print large dress with 4,00 each pockets & floral sleeves honeyme size l nwt summary vat [%] 10% total 301 jennifer crossing suite 311 strickland crystalland, nd 67903 net price 25,00 39,00 net worth 281,00 $ 281,00 194 net worth vat [%] 125,00 156,00 vat 28,10 $ 28,10 10% 10% gross worth 137,50 171,60 gross worth 309,10 $ 309,10"
batch1-0784.jpg,"Office Supplies, Technology","seller: peterson-branch 407 gibbs parkways east patriciabury, ga 77651 items no. description qty 1. gaming pc computer rx 580 2,00 8gb ryzen 5 2x8gb ram 2: dell desktop computers [j 1,00 core i5 16gb 2tb hd 512gb ssd j windows 10 pc 22"" lcd 3: amd dual core 3.9ghz 4gb 5,00 ddr3 500gb hdd wifi windows 10 desktop pc computer 4. amd dual core 3.9ghz 4gb 5,00 ddr3 500gb wifi windows 10 office desktop pc computer a hp prodesk 400 g5 mini 5,00 desktop computer i5-9500t 8gb 256gb ssd w10p summary vat [%] 10% total 03/24/2014 um eacl eac eac eac eac h client: wagner ltd 4838 howard heights christopherland, in 65179 net price net worth vat [%] 400,00 800,00 10% 129,95 129,95 10% 259,99 1 299,95 10% 249,99 1 249,95 10% 270,00 1 350,00 10% net worth vat 4 829,85 482,99 $ 4 829,85 $ 482,99 gross worth 880,00 142,94 1 429,95 1 374,95 1 485,00 gross worth 5 312,84 $5 312,84"
batch1-0785.jpg,Uncategorized,"seller: cook group 2562 christie freeway new kimberly, wv 35092 items no. description qty ils endurance : shackleton's 4,00 incredible voyage by alfred lansing 2. the wim hof method activate 1,00 your potential, transcend your limitsq000 oo boo28nao6ec shoeless joe 4,00 4. a history of christianity vol. 1 : 5,00 beginnings to 1500 by kenneth s. latourette summary vat [%] 10% total 02/20/2020 um client: mercado-nelson 53379 kenneth prairie andreside, al 50687 net price 4,09 4,22 3,49 4,09 net worth 54,99 $ 54,99 net worth 16,36 4,22 13,96 20,45 vat [%] 10% 10% 10% 10% vat 5,50 $ 5,50 gross worth 18,00 4,64 15,36 22,49 gross worth 60,49 $ 60,49"
batch1-0786.jpg,"Utilities, Home Furnishings","seller: shields, webb and williams 6381 paula port port adamburgh, dc 01782 items no. description qty 1. rug jute natural handmade 3,00 vintage oriental reversible oval shaped floor carpet 2. chindi rugs carpet new design 5,00 bohemian garden yoga mat indian kilim counterpane 3: philadelphia eagles anti-skid 5,00 area rug soft floor mat carpet living room bedroom 4. yilong 4'x6' handmade carpet 5,00 hunting scene hand knotted silk rugs 079b s: watercolor butterfly carpets 4,00 kitchen rug anti slip mat art living room carpets 6. faux fur animal print hide skin 3,00 rug cowhide area rug floor mat carpet 33.5""x43"" ee rug beni ourain, moroccan 1,00 handmade 100% wool area rug berber beni ouarain carpet summary vat [%] 10% total 02/27/2015 um eacn eacn eacn eacn eacn eacn eacn client: morrow, heath and gonzales psc 9186, box 0531 apo ae 36341 net price 49,36 29,99 18,04 3 600,00 14,39 26,03 450,00 net worth 18 973,88 $ 18 973,88 net worth vat [%] 148,08 10% 149,95 10% 90,20 10% 18 000,00 10% 57,56 10% 78,09 10% 450,00 10% vat 1 897,39 $ 1 897,39 gross worth 162,89 164,94 99,22 19 800,00 63,32 85,90 495,00 gross worth 20 871,27 $ 20 871,27"
batch1-0787.jpg,Home Furnishings,"seller: bennett-sanchez 279 stephen fork dunnland, al 07718 items no. description 1. chindi rugs carpet new design bohemian garden yoga mat indian kilim coverlet 2. fluffy rug carpet non slip soft area rugs bathroom room round floor mat washable 3: carton tiger print area rug faux skin rug hide cute carpet floor mat home decor summary total 07/12/2013 qty um 3,00 each 1,00 each 1,00 each vat [%] 10% client: riley-miller 812 jones mews suite 921 salazarmouth, ct 46426 net price net worth vat [%] 29,99 89,97 10% 8,59 8,59 10% 10,99 10,99 10% net worth vat 109,55 10,96 $ 109,55 $ 10,96 gross worth 98,97 9,45 12,09 gross worth 120,51 $ 120,51"
batch1-0788.jpg,Clothing & Apparel,"seller: wilson group 8757 garcia square suite 428 michaelville, va 25757 items no. description qty 1. nwt women’s max edition 1,00 classy gray knit stretch dress side bow tie % sleeve xl summary vat [%] 10% total um each 09/26/2013 client: edwards-morris 1742 clark ways east melvinport, tx 08264 net price net worth vat [%] 12,50 12,50 10% net worth vat 12,50 1,25 $ 12,50 $ 1,25 gross worth 13,75 gross worth 375 $ 13,75"
batch1-0789.jpg,"Office Supplies, Technology","seller: shelton inc 6718 esparza bridge lake waltermouth, ms 38936 items no. description hp windows 10 pro desktop computer intel quad core i5 wifi, keyboard & mouse alarco gaming pc desktop computer intel i5v 8gv 1tbv win 10v nvidia gtx 650 1gb hp pro 3500 microtower desktop computer 3.4ghz i3 4gb 500gb windows 10 pro intel compute stick pc (32gb, 1.33ghz, 2gb) - boxstck1a32wfc + wireless keyboard new rgb quad core gaming pc desktop computer 4.2 ghz 500 8gb ram win 10 wifi hp xw9400 amd dual core 2216 2.6ghz /8gb/250gb/ pc computer / desktop alienware area 51 gaming desktop computer summary total qty 1,00 1,00 1,00 5,00 2,00 4,00 4,00 vat [%] 10% 12/08/2019 um eacn eacn eacn eacn eacn eacn eacn client: watson, white and lawrence 5575 santiago extension port rebeccamouth, mi 17974 net price net worth vat [%] gross worth 169,95 169,95 10% 186,95 500,00 500,00 10% 550,00 74,99 74,99 10% 82,49 29,99 149,95 10% 164,94 299,99 599,98 10% 659,98 225,00 900,00 10% 990,00 600,00 2 400,00 10% 2 640,00 net worth vat gross worth 4 794,87 479,49 5 274,36 $ 4 794,87 $ 479,49 $5 274,36"
batch1-0790.jpg,Uncategorized,"seller: lewis and sons 49350 thompson curve apt. 061 port brookestad, hi 14952 items no. description ae dont sweat the small stuff... and its all small stuff: simple ways to keep summary total 12/23/2013 client: dixon-wall 5816 kenneth roads west rhondamouth, mi 88835 qty um net price net worth vat [%] gross worth 1,00 each 4,49 4,49 10% 4,94 vat [%] net worth vat gross worth 10% 4,49 0,45 4,94 $ 4,49 $ 0,45 $ 4,94"
batch1-0791.jpg,Home Furnishings,"seller: client: evans plc barry, ruiz and alexander 1493 hess ville apt. 618 fordmouth, wy 94813 items no. description qty um ils 2' black marble coffee top side 4,00 each table floral fine marquetry inlay decors e1068a 2. 13""x13"" white marble chess 4,00 each inlay top table with 15"" tall stand christmas gift summary vat [%] 10% total 2884 rivers fort west elizabeth, ca 55599 net price net worth vat [%] 539,50 2 158,00 600,00 2 400,00 net worth vat 4 558,00 455,80 $ 4558,00 $ 455,80 10% 10% gross worth 27873,80 2 640,00 gross worth 5 013,80 $5 013,80"
batch1-0792.jpg,"Office Supplies, Technology","seller: johnson llc 5736 boyer square suite 316 daniellebury, mi 72789 items no. description 1. fast dell windows 10 desktop computer core 2 duo 4gb ram 250gb dvd wifi 22"" lcd 2. desktop computer gaming pc build your own ryzen 3000g 3200g 3.5ghz+ vega or gtx 3: hp prodesk g1 desktop computer core i3 3.4ghz 8gb 500gb hd 19"" lcd windows 10 pe 4. amd dual core 3.9ghz 4gb ddr3 500gb hdd wifi windows 10 desktop pc computer 5: personal computer 6. desktop computers gaming build from scratch 1 gaming pc desktop computer intel i7 rgb, gtx 1660, 16gb. ram, 2tb hdd, 480gb ssd summary total qty 1,00 5,00 1,00 2,00 4,00 2,00 2,00 vat [%] 10% 04/27/2021 um eacl eac eac eac eacl eac eac h client: smith, anderson and ward 4365 osborn shoals north bradleyton, nc 21207 net price 169,95 579,00 119,95 259,99 59,00 188,00 809,99 net worth 5 936,86 $ 5 936,86 net worth vat [%] gross worth 169,95 10% 186,95 2 895,00 10% 3 184,50 119,95 10% 131,95 519,98 10% 571,98 236,00 10% 259,60 376,00 10% 413,60 1 619,98 10% 1 781,98 vat gross worth 593,69 6 530,55 $ 593,69 $ 6 530,55"
batch1-0793.jpg,Food & Dining,"seller: weeks-taylor 03091 angela mission apt. 045 lake kathrynview, al 75640 items no. description qty ils luigi bormioli crescendo wine 2,00 carafe (480z) summary vat [%] 10% total um each 04/24/2015 client: lopez, bailey and white 558 diane squares new codyberg, fl 61258 net price net worth vat [%] 14,10 28,20 10% net worth vat 28,20 2,82 $ 28,20 $ 2,82 gross worth 31,02 gross worth 31,02 $ 31,02"
batch1-0794.jpg,Footwear & Athletic Wear,"seller: schultz, lopez and smith 789 ramirez row jeffreybury, sc 21462 items no. description qty ils 10'' cuphead game soft plush 4,00 doll cuphead mugman mecup brocup kids gift us stock 2. sketchers energy lights boys 3,00 black canvas size 4 with charging cable oo boys kids printed cotton 1,00 slippers zip fastening 350172494 4. 6 pairs of jordan’s size 7y 5,00 a durango lil' little kid western 1,00 casual western purple boys - size 2m summary vat [%] 10% total 09/09/2011 um eacn eacn eacn eacn eacn client: david-rhodes 306 valdez run edwardsmouth, dc 53145 net price net worth vat [%] 26,99 107,96 10% 12,00 36,00 10% 19,68 19,68 10% 130,00 650,00 10% 68,00 68,00 10% net worth vat 881,64 88,16 $ 881,64 $ 88,16 gross worth 118,76 39,60 21,65 715,00 74,80 gross worth 969,80 $ 969,80"
batch1-0795.jpg,"Footwear & Athletic Wear, Clothing & Apparel","seller: burns, hall and lopez 7540 regina fords mayton, or 54521 items no. description dc kids turbo skate shoe (little kid/big kid) color black jordan nike kid air 1 retro high black gray elephant size 7y 838850-013 inc international concepts children shoes nvyzc7, black, size little kid 2.5 10"" cuphead game soft plush doll cuphead mugman mecup brocup kids gift us stock florsheim kids boys sz 5 black reveal oxford dress shoes adult kids pokemon pikachu kigurumi pajama cosplay christmas costume sleepwear summary total qty 1,00 2,00 3,00 4,00 3,00 2,00 vat [%] 10% 06/02/2012 um eacn eacn eacn eacn eacn eacn client: baldwin, johnson and jenkins 77711 bryant drive ramirezbury, ne 44571 net price 55,00 50,00 73,48 26,99 25,00 16,56 net worth 591,52 $ 591,52 net worth 55,00 100,00 220,44 107,96 75,00 33,12 vat [%] 10% 10% 10% 10% 10% 10% vat 59,15 $ 59,15 gross worth 60,50 110,00 242,48 118,76 82,50 36,43 gross worth 650,67 $ 650,67"
batch1-0796.jpg,Footwear & Athletic Wear,"seller: mcdonald and sons 66687 lori common west cindyshire, co 65813 items no. description toddler kids monster jam shoes size 11c grave digger 23 puma pre-school scuderia ferrari drift cat 5 ultra il shoes boys 12c 3: newborn infant baby girl boy kid winter warm coat knit outwear hooded jumpsuit 4. nike kids kd trey 5 / nike black size 4.5ay ab skechers shoes kids size 2 6. nautica kids boys navy & red with white rubber sole running sneakers shoes us 10 summary total qty 1,00 5,00 4,00 3,00 3,00 1,00 vat [%] 10% 10/25/2013 um eacn eacn eacn eacn eacn eacn client: james, johnson and adkins 0809 paul course apt. 768 hornbury, ct 89077 net price net worth vat [%] 9,00 9,00 10% 21,22 106,10 10% 22,69 90,76 10% 22,00 66,00 10% 10,00 30,00 10% 500,00 500,00 10% net worth vat 801,86 80,19 $ 801,86 $ 80,19 gross worth 9,90 116,71 99,84 72,60 33,00 550,00 gross worth 882,05 $ 882,05"
batch1-0797.jpg,"Food & Dining, Home Furnishings","seller: serrano-jones 309 anita mills suite 763 daleton, ms 62335 items no. description qty ils 6'x3' marble counter height 5,00 dining table top multi inlay furniture decor e955a 2. 24 inches marble sofa table top 4,00 inlay coffee table with malachite stone work oo 30 inches marble patio table 2,00 top inlay coffee table with semi precious stone art 4. 1 set of mini cute resin micro 5,00 landscape plants decoration for home a 18""x18"" white marble top 5,00 coffee table carnelian pietradura floral interior art summary vat [%] 10% total 08/22/2012 um eacn eacn eacn eacn eacn client: gonzalez-ross 905 rebecca corner west kimberlyfurt, sc 92110 net price 5 469,38 615,00 1117,50 5/21 1 045,95 net worth 37 297,70 $ 37 297,70 net worth vat [%] gross worth 27 346,90 10% 30 081,59 2 460,00 2 235,00 26,05 5 229,75 vat 3729,77 $3 729,77 10% 2 706,00 10% 2 458,50 10% 28,66 10% 5 752,73 gross worth 41 027,47 $ 41 027,47"
batch1-0798.jpg,"Office Supplies, Books & Media","seller: client: jenkins, green and strickland perkins plc 74549 delgado court suite 000 67729 palmer creek apt. 286 south melanieton, va 36822 lake karen, nm 55829 items no. description qty um net price net worth vat [%] gross worth ils the heretic's daughter by 4,00 each 3,99 15,96 10% 1756, kathleen kent 2. how to get an asian girlfriend 1,00 each 15,44 15,44 10% 16,98 by derek strong (english) paperback book free shi se jesus (hardback or cased book) 2,00 each 31,96 63,92 10% 70,31 summary vat [%] net worth vat gross worth 10% 95,32 9,53 104,85 total $ 95,32 $ 9,53 $ 104,85"
batch1-0799.jpg,Books & Media,"seller: williams, merritt and hodge 17057 katherine road georgeview, la 75275 items no. description qty um 1. beverley nichols : a life by 3,00 each bryan connon 2005 hardcover new 2. michelangelo and the popes 5,00 each ceiling by ross king a the world of van gogh from 1,00 each time life library of art summary vat [%] 10% total client: garcia, wheeler and johnston uss ellis fpo ae 34291 net price net worth vat [%] 35,95: 107,85 4,49 22,45 14,97 14,97 net worth vat 145,27 14,53 $ 145,27 $ 14,53 gross worth 118,64 24,70 16,47 gross worth 159,80 $ 159,80"
batch1-0800.jpg,Technology,"seller: harvey-bell 2289 jacobs orchard west amanda, mn 41051 items no. description qty ils sony playstation2 slim console 3,00 set "" scph-90000 / white ""/ tested working 11192 2. nintendo 64 n64 console black 5,00 japan tested working nusha 3. sony playstation 4 500gb 2,00 console - 8 games bundle (1)controller gtav, metal gear 4. sega saturn console gray 3,00 hst-3200 hst-3210 japanese 5: nintendo wii u console 5,00 deluxe/handheld bundle summary vat [%] 10% total 08/14/2012 um eacn eacn eacn eacn eacn client: vazquez inc 6424 terry cliff new jacob, ri 57421 net price net worth vat [%] 90,00 270,00 10% 49,99 249,95 10% 239,99 479,98 10% 119,98 359,94 10% 79,99 399,95 10% net worth vat 1 759,82 175,98 $1 759,82 $ 175,98 gross worth 297,00 274,95 527,98 395,93 439,95 gross worth 1 935,80 $ 1935,80"
batch1-0801.jpg,Books & Media,"seller: jennings, perkins and young 0741 kayla tunnel apt. 908 williamsborough, ct 01669 items no. description qty ils book: the lee-enfield by lan 1,00 skennerton- signed edition summary vat [%] 10% total um each 10/16/2018 client: alexander-conrad unit 0056 box 3618 dpo ae 71685 net price net worth vat [%] 94,95 94,95 10% net worth vat 94,95 9,50 $ 94,95 $ 9,50 gross worth 104,45 gross worth 104,45 $ 104,45"
batch1-0802.jpg,Home Furnishings,"seller: johnson-moore 553 saunders bypass apt. 036 millsview, wa 26995 items no. description qty ils 6'x3' marble living room table 5,00 top unique collectible inlay design decor h4990a 2. 24 inches marble sofa table top 5,00 inlay coffee table with malachite stone work oo 52""x26"" white marble top 1,00 center table carnelian pietradura inlaid halloween gift 4. 16 inches marble coffee table 2,00 top inlay with multi stone at border game table a 18""x18"" white marble top 1,00 coffee table carnelian pietradura floral interior art summary vat [%] 10% total 03/23/2012 client: leonard llc 662 yu avenue suite 734 mccannborough, ia 29537 um net price net worth vat [%] each 5 992,01 29 960,05 10% each 615,00 3 075,00 10% each 7 777,00 7 777,00 10% each 280,50 561,00 10% each 1 045,95 1 045,95 10% net worth vat 42 419,00 4 241,90 $ 42 419,00 $ 4 241,90 gross worth 32 956,06 3 382,50 8 554,70 617,10 1 150,55 gross worth 46 660,90 $ 46 660,90"
batch1-0803.jpg,"Office Supplies, Books & Media","seller: wright-lucas 602 lisa mews suite 300 livingstonton, vt 48889 items no. description qty ils how to get an asian girlfriend 3,00 by derek strong (english) paperback book free shi 2. a boy who grew up eating 2,00 nightmare it's okay to not be okay picturebook qq000000 3: the graphic design reference 2,00 & specification book: everything graphic designers 4. language and woman's place 4,00 by robin lakoff 5: american zoos 4,00 summary vat [%] 10% total 10/24/2012 um eacn eacn eacn eacn eacn client: hayes inc 959 michael ridges carterhaven, mo 19856 net price net worth vat [%] 15,44 46,32 10% 19,50 39,00 10% 20,18 40,36 10% 4,09 16,36 10% 4,89 19,56 10% net worth vat 161,60 16,16 $ 161,60 $ 16,16 gross worth 50,95 42,90 44,40 18,00 21,52 gross worth 177,76 $ 177,76"
batch1-0804.jpg,"Office Supplies, Retail, Technology","seller: rosales, day and ingram 03999 summer court suite 663 lake donna, wv 79137 items no. description qty 1. amd dual core 4gb ram 500gb 3,00 hdd wifi window 7 pro 32bit desktop pc computer 2. hp pro 6200 desktop tower 2,00 computer core i5 3.1ghz 8gb 500gb windows 10 home wifi 3: dell optiplex 9020 sff 3,00 dvd-rw/barebone pc desktop computer no os/cpu/hdd/ram 4. gaming pc desktop computer 4,00 rgb bundle intel core i7 16gb ram nvidia gtx 1650 1tb a hp computer 8300 elite usdt 3,00 pc i3-3220 3.3ghz 4gb wins 7home coa summary vat [%] 10% total 01/13/2021 um eacn eacn eacn eacn eacn client: sanchez llc 939 irwin fall west vanessa, dc 59758 net price net worth vat [%] 279,99 839,97 10% 179,95 359,90 10% 49,99 149,97 10% 569,99 2 279,96 10% 55,00 165,00 10% net worth vat 3 794,80 379,48 $ 3 794,80 $ 379,48 gross worth 923,97 395,89 164,97 2 507,96 181,50 gross worth 4174,28 $4174,28"
batch1-0805.jpg,Home Furnishings,"seller: jones inc 841 megan square apt. 156 danielbury, va 27103 items no. description qty ils rug beni ourain, moroccan 4,00 handmade 100% wool area rug berber beni ouarain carpet 2. nordic style round carpet blue 4,00 green stitching pattern decor rug room area rugs oo yilong 4'x6' vintage 3,00 handmade carpet medallion porch hand knotted silk rugs 080b 4. nordic cartoon phoenix carpets 1,00 kids bedroom area rugs parlor anti-slip mat decor summary vat [%] 10% total 01/18/2015 um eacn eacn eacn eacn client: macdonald ltd 33169 cody falls apt. 775 north matthew, ma 96841 net price net worth vat [%] 450,00 1 800,00 10% 25,30 101,20 10% 3 600,00 10 800,00 10% 13,66 13,66 10% net worth vat 12 714,86 1 271,49 $12 714,86 $1271,49 gross worth 1 980,00 111,32 11 880,00 15,03 gross worth 13 986,35 $ 13 986,35"
batch1-0806.jpg,Clothing & Apparel,"seller: client: mccormick, sparks and walsh welch ltd 875 aaron mountain 0930 brooke shoal apt. 783 north juliebury, wy 32229 jasonmouth, wy 75690 items no. description qty um net price net worth vat [%] gross worth ils calvin klein women long active 4,00 each 8,99 35,96 10% 39,56 dress. size small 2. j.crew collection black & white 2,00 each 30,00 60,00 10% 66,00 sweater dress sz s by bcbg maxazria dress xs 4,00 each 20,00 80,00 10% 88,00 summary vat [%] net worth vat gross worth 10% 175,96 17,60 193,56 total $ 175,96 $ 17,60 $ 193,56"
batch1-0807.jpg,"Food & Dining, Office Supplies, Home Furnishings","seller: harvey-rivas 205 smith camp lewiston, tx 81451 items no. description ae rabbit wine tool kit 6 piece set. open box sealed 2: lolita happy retirement wine glass 15 ounce gls11-5534h 3: vintage antique brass table top wine bottle opener /wood handle 4. anthropologie gold elegant swan decorative metal bottle stopper wine saver summary total qty 3,00 4,00 3,00 1,00 vat [%] 10% 05/16/2018 um eacn eacn eacn eacn client: trujillo plc uss chen fpo aa 56870 net price 24,20 8,00 60,00 19,98 net worth 304,58 $ 304,58 net worth vat [%] 72,60 10% 32,00 10% 180,00 10% 19,98 10% vat 30,46 $ 30,46 gross worth 79,86 35,20 198,00 21,98 gross worth 335,04 $ 335,04"
batch1-0808.jpg,"Food & Dining, Office Supplies","seller: palmer plc 9910 douglas springs campbellhaven, dc 35719 items no. description qty ils wine glasses wall mount wine 3,00 glass rack storage shelf for the cabinet 2. lolita hand painted christmas 5,00 wine glass - gingerbread wonderland rare 3: the original nib wine-down 5,00 rednek 16 oz. wine glass x2 - nr 4. halloween skeleton hand 3,00 stemless single wine glass black with silver zinc alloy s: wine openers.heavy duty 5,00 stainless steel hinges wine key.12pcs/random color. 6. wine glasses set of 4 3,00 ee new 6 pcs rabbit wine opener 2,00 set with accessories tools gift box #a16 summary vat [%] 10% total 04/03/2013 um eacn eacn eacn eacn eacn eacn eacn client: chavez-marquez 39766 kelly locks east justin, nh 68288 net price 21,56 189,99 14,99 24,99 29,99 6,00 19,95 net worth 1 372,40 $ 1372,40 net worth 64,68 949,95 74,95 74,97 149,95 18,00 39,90 vat [%] 10% 10% 10% 10% 10% 10% 10% vat 137,24 $ 137,24 gross worth 71,15 1 044,95 82,45 82,47 164,94 19,80 43,89 gross worth 1 509,64 $ 1509,64"
batch1-0809.jpg,Footwear & Athletic Wear,"seller: crawford, acosta and solomon 65675 watkins springs dudleyport, ga 24388 items no. description qty ils nike 747998-401 team hustle 5,00 d7 kids blue mid top basketball shoes size 4y us summary vat [%] 10% total um each 08/22/2012 client: chen-ortega 451 christine branch suite 192 lisahaven, ny 75573 net price net worth vat [%] 10,99 54,95 10% net worth vat 54,95 5,50 $ 54,95 $ 5,50 gross worth 60,45 gross worth 60,45 $ 60,45"
batch1-0810.jpg,Books & Media,"seller: daniel, maxwell and marshall 35648 christopher mountains lake michael, az 85560 items no. description 1. playing blackjack as a business 2. the world of van gogh from time life library of art 3: buffy the vampire slayer season 12 library edition, hardcover by gage, christ... 4. american zoos summary total qty 5,00 4,00 4,00 5,00 vat [%] 10% 02/27/2015 um each each each each client: clay-johnson 4215 janet inlet apt. 746 fernandezhaven, or 73805 net price 4,89 14,97 24,89 4,89 net worth 208,34 $ 208,34 net worth vat [%] gross worth 24,45 10% 26,90 59,88 10% 65,87 99,56 10% 109,52 24,45 10% 26,90 vat gross worth 20,83 229,17 $ 20,83 $ 229,17"
batch1-0811.jpg,Clothing & Apparel,"seller: chang-cooper 452 miller plains apt. 418 barrettside, ut 97139 items no. description qty 1. cabi 5610 striped white blue 3,00 launch maxi dress womens sz m 2. socialite white black striped a 5,00 line dress with pockets large summary vat [%] 10% total um each each 02/11/2016 client: peterson-long 92441 kimberly curve east mathew, oh 84858 net price net worth vat [%] 48,99 146,97 10% 10,00 50,00 10% net worth vat 196,97 19,70 $ 196,97 $ 19,70 gross worth 161,67 55,00 gross worth 216,67 $ 216,67"
batch1-0812.jpg,"Food & Dining, Office Supplies, Home Furnishings","seller: robinson, thompson and robinson usnv scott fpo aa 05053 items no. description 1. 6'x3' marble dining table hakik pietradura inlay room outdoor mosaic decor h3143 2. 18""' marble coffee table top lapis collectible floral inlay kitchen decors w335 3: 25""x25"" white marble top counter table carnelian marquetry art columbus day gift 4. 38"" marble top round dining table inlay pietra dura stone garden furniture b355 5: clear acrylic table, breakfast table, tradeshow desk 6. yellow marble royal look marble inlay table top handmade dinning table 60 inches summary total qty 4,00 3,00 2,00 4,00 3,00 3,00 vat [%] 10% 01/11/2017 um eacn eacn eacn eacn eacn eacn client: taylor plc 76884 shane point lake nancyhaven, ks 31340 net price 8 630,92 355,68 2 728,00 1 437,50 271,72 6 076,00 net worth 65 839,88 $ 65 839,88 net worth vat [%] gross worth 34 523,68 10% 37 976,05 1 067,04 10% 1173,74 5 456,00 10% 6 001,60 5 750,00 10% 6 325,00 815,16 10% 896,68 18 228,00 10% 20 050,80 vat gross worth 6 583,99 72 423,87 $ 6 583,99 $ 72 423,87"
batch1-0813.jpg,Technology,"seller: mitchell, taylor and bailey 10171 brock mountains apt. 927 new pamela, wi 73452 items no. description qty um ils nintendo gamecube console 3,00 each dol-001 black w/ controller, power, a/v, 2. nintendo 64 complete boxed 2,00 each console (no styrofoam) works great! 3: sony playstation 3 150gb 2,00 each charcoal black console (used) summary vat [%] 10% total client: young-hess 474 weaver mills grayshire, ks 94694 net price 79,99 149,99 139,99 net worth 819,93 $ 819,93 net worth 239,97 299,98 279,98 vat [%] 10% 10% 10% vat 81,99 $ 81,99 gross worth 263,97 329,98 307,98 gross worth 901,92 $ 901,92"
batch1-0814.jpg,Home Furnishings,"seller: sanchez group 5214 angela field west elizabethchester, tn 38827 items no. description qty 1. imitation wool carpet rugs 5,00 koala panda plush living room blankets non slip decor 2. romantic rose flowers area 5,00 rugs kitchen living room floor mat non-slip carpets oo 3d printed mat vortex illusion 3,00 living room rug carpet floors doors round mat 4. handmade carpet rug vtg 1,00 moroccan boucherouite wollen 9.4*3.5 / 288cm*107cm summary vat [%] 10% total 02/17/2019 um eacn eacn eacn eacn client: estrada-vasquez 4555 morgan key caitlinland, wv 65224 net price 26,11 13737. 11,63 289,99 net worth 522,28 $ 522,28 net worth vat [%] 130,55 10% 66,85 10% 34,89 10% 289,99 10% vat d2025 $ 52,23 gross worth 143,61 73,53 38,38 318,99 gross worth 574,51 $ 574,51"
batch1-0815.jpg,"Office Supplies, Technology","seller: montgomery ltd 652 john lake east kristenmouth, sc 17986 items no. description 1. hp desktop computer 400 g1 core i3 3.4ghz 8gb 256gb ssd 19"" lcd windows 10 pc 2. alarco gaming pc desktop computer intel i5v 8gv win 10” 1tbv nvidia gtx 650 1gb 3: fast i7 rgb gaming desktop pc computer vr-ready wifi aaa fortnite gtav pubg ig3 summary total 11/05/2019 qty um 5,00 each 1,00 each 1,00 each vat [%] 10% client: williams-foster 9263 stewart summit brownburgh, ga 83524 net price 139,95 500,00 790,00 net worth 1 989,75 $ 1989,75 net worth 699,75 500,00 790,00 vat [%] 10% 10% 10% vat 198,98 $ 198,98 gross worth 769,73 550,00 869,00 gross worth 2 188,73 $ 2 188,73"
batch1-0816.jpg,Technology,"seller: client: martin inc eaton ltd 40533 joseph summit davistown, me 15851 items no. description qty um ils nintendo 64 n64 console 5,00 each complete in box mint beautiful! from japan! 2. ""new"" nintendo 3ds xl new 5,00 each black handheld console (red-001) w/ charger & stylus summary vat [%] 10% total 84559 zavala forges sullivanbury, tn net price 269,99 124,99 net worth 1 974,90 $1974,90 83437 760 net worth vat [%] 1 349,95 624,95 vat 197,49 $ 197,49 10% 10% gross worth 1 484,95 687,44 gross worth 2 172,39 $2 172,39"
batch1-0817.jpg,Home Furnishings,"seller: stevens-compton 51051 jose extension apt. 796 east angelaborough, co 17388 items no. description qty 1. pretty woman small large long 4,00 floor carpet area rugs various size soft rug 2. floor mat kitchen bedroom 2,00 bathroom non slip doormat carpet area rug 180x60cm 3: nordic style round carpet blue 4,00 green stitching pattern decor rug room area rugs 4. yilong 5'x7' handknotted silk 5,00 carpet home interior classic luxury area rug 1047 a floor mat carpet doormat 1,00 abstract painting tree area rug room decor 180x60cm 6. yilong 2.5'x4' hand knotted silk 4,00 garden scene rug indoor oriental carpet 352b summary vat [%] 10% total 09/26/2011 um eacn eacn eacn eacn eacn eacn client: tran plc 366 moon junctions beckychester, wi 57205 net price net worth vat [%] 36,30 145,20 10% 31,58 63,16 10% 25,30 101,20 10% 8 400,00 42 000,00 10% 34,77 34,77 10% 2 000,00 8 000,00 10% net worth vat 50 344,33 5 034,43 $ 50 344,33 $ 5 034,43 gross worth 159,72 69,48 a117 32 46 200,00 38,25 8 800,00 gross worth 55 378,76 $ 55 378,76"
